date,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,new_vaccinations,stringency_index,population,new_cases_7d,new_deaths_7d,cases_per_million,deaths_per_million
2020-01-05,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-10,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-11,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-13,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-15,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-16,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-17,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-20,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-21,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-24,0.0,0.0,0.0,0.0,,,,0.0,1417173120,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,0.0,0.0,,,,5.56,1417173120,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0,0.0
2020-01-27,0.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0,0.0
2020-02-02,2.0,2.0,0.0,0.0,,,,10.19,1417173120,0.2857142857142857,0.0,0.0014112601853470098,0.0
2020-02-03,2.0,0.0,0.0,0.0,,,,10.19,1417173120,0.2857142857142857,0.0,0.0014112601853470098,0.0
2020-02-04,2.0,0.0,0.0,0.0,,,,10.19,1417173120,0.2857142857142857,0.0,0.0014112601853470098,0.0
2020-02-05,2.0,0.0,0.0,0.0,,,,10.19,1417173120,0.2857142857142857,0.0,0.0014112601853470098,0.0
2020-02-06,2.0,0.0,0.0,0.0,,,,10.19,1417173120,0.2857142857142857,0.0,0.0014112601853470098,0.0
2020-02-07,2.0,0.0,0.0,0.0,,,,10.19,1417173120,0.2857142857142857,0.0,0.0014112601853470098,0.0
2020-02-08,2.0,0.0,0.0,0.0,,,,10.19,1417173120,0.2857142857142857,0.0,0.0014112601853470098,0.0
2020-02-09,7.0,5.0,0.0,0.0,,,,10.19,1417173120,0.7142857142857143,0.0,0.0049394106487145335,0.0
2020-02-10,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.7142857142857143,0.0,0.0049394106487145335,0.0
2020-02-11,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.7142857142857143,0.0,0.0049394106487145335,0.0
2020-02-12,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.7142857142857143,0.0,0.0049394106487145335,0.0
2020-02-13,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.7142857142857143,0.0,0.0049394106487145335,0.0
2020-02-14,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.7142857142857143,0.0,0.0049394106487145335,0.0
2020-02-15,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.7142857142857143,0.0,0.0049394106487145335,0.0
2020-02-16,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-17,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-18,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-19,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-20,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-21,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-22,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-23,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-24,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-25,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-26,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-27,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-28,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-02-29,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-03-01,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-03-02,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-03-03,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-03-04,7.0,0.0,0.0,0.0,,,,10.19,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-03-05,7.0,0.0,0.0,0.0,,,,26.85,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-03-06,7.0,0.0,0.0,0.0,,,,26.85,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-03-07,7.0,0.0,0.0,0.0,,,,26.85,1417173120,0.0,0.0,0.0049394106487145335,0.0
2020-03-08,39.0,32.0,0.0,0.0,,,,26.85,1417173120,4.571428571428571,0.0,0.027519573614266688,0.0
2020-03-09,39.0,0.0,0.0,0.0,,,,26.85,1417173120,4.571428571428571,0.0,0.027519573614266688,0.0
2020-03-10,39.0,0.0,0.0,0.0,,,,26.85,1417173120,4.571428571428571,0.0,0.027519573614266688,0.0
2020-03-11,39.0,0.0,0.0,0.0,,,,26.85,1417173120,4.571428571428571,0.0,0.027519573614266688,0.0
2020-03-12,39.0,0.0,0.0,0.0,,,,26.85,1417173120,4.571428571428571,0.0,0.027519573614266688,0.0
2020-03-13,39.0,0.0,0.0,0.0,,,,41.67,1417173120,4.571428571428571,0.0,0.027519573614266688,0.0
2020-03-14,39.0,0.0,0.0,0.0,,,,41.67,1417173120,4.571428571428571,0.0,0.027519573614266688,0.0
2020-03-15,107.0,68.0,2.0,2.0,,,,44.44,1417173120,9.714285714285714,0.2857142857142857,0.07550241991606502,0.0014112601853470098
2020-03-16,107.0,0.0,2.0,0.0,,,,44.44,1417173120,9.714285714285714,0.2857142857142857,0.07550241991606502,0.0014112601853470098
2020-03-17,107.0,0.0,2.0,0.0,,,,44.44,1417173120,9.714285714285714,0.2857142857142857,0.07550241991606502,0.0014112601853470098
2020-03-18,107.0,0.0,2.0,0.0,,,,44.44,1417173120,9.714285714285714,0.2857142857142857,0.07550241991606502,0.0014112601853470098
2020-03-19,107.0,0.0,2.0,0.0,,,,44.44,1417173120,9.714285714285714,0.2857142857142857,0.07550241991606502,0.0014112601853470098
2020-03-20,107.0,0.0,2.0,0.0,,,,44.44,1417173120,9.714285714285714,0.2857142857142857,0.07550241991606502,0.0014112601853470098
2020-03-21,107.0,0.0,2.0,0.0,,,,44.44,1417173120,9.714285714285714,0.2857142857142857,0.07550241991606502,0.0014112601853470098
2020-03-22,360.0,253.0,7.0,5.0,,,,100.0,1417173120,36.142857142857146,0.7142857142857143,0.25402683336246173,0.0049394106487145335
2020-03-23,360.0,0.0,7.0,0.0,,,,86.57,1417173120,36.142857142857146,0.7142857142857143,0.25402683336246173,0.0049394106487145335
2020-03-24,360.0,0.0,7.0,0.0,,,,86.57,1417173120,36.142857142857146,0.7142857142857143,0.25402683336246173,0.0049394106487145335
2020-03-25,360.0,0.0,7.0,0.0,,,,100.0,1417173120,36.142857142857146,0.7142857142857143,0.25402683336246173,0.0049394106487145335
2020-03-26,360.0,0.0,7.0,0.0,,,,100.0,1417173120,36.142857142857146,0.7142857142857143,0.25402683336246173,0.0049394106487145335
2020-03-27,360.0,0.0,7.0,0.0,,,,100.0,1417173120,36.142857142857146,0.7142857142857143,0.25402683336246173,0.0049394106487145335
2020-03-28,360.0,0.0,7.0,0.0,,,,100.0,1417173120,36.142857142857146,0.7142857142857143,0.25402683336246173,0.0049394106487145335
2020-03-29,979.0,619.0,25.0,18.0,,,,100.0,1417173120,88.42857142857143,2.5714285714285716,0.6908118607273612,0.01764075231683762
2020-03-30,979.0,0.0,25.0,0.0,,,,100.0,1417173120,88.42857142857143,2.5714285714285716,0.6908118607273612,0.01764075231683762
2020-03-31,979.0,0.0,25.0,0.0,,,,100.0,1417173120,88.42857142857143,2.5714285714285716,0.6908118607273612,0.01764075231683762
2020-04-01,979.0,0.0,25.0,0.0,,,,100.0,1417173120,88.42857142857143,2.5714285714285716,0.6908118607273612,0.01764075231683762
2020-04-02,979.0,0.0,25.0,0.0,,,,100.0,1417173120,88.42857142857143,2.5714285714285716,0.6908118607273612,0.01764075231683762
2020-04-03,979.0,0.0,25.0,0.0,,,,100.0,1417173120,88.42857142857143,2.5714285714285716,0.6908118607273612,0.01764075231683762
2020-04-04,979.0,0.0,25.0,0.0,,,,100.0,1417173120,88.42857142857143,2.5714285714285716,0.6908118607273612,0.01764075231683762
2020-04-05,3374.0,2395.0,77.0,52.0,,,,100.0,1417173120,342.14285714285717,7.428571428571429,2.3807959326804053,0.05433351713585987
2020-04-06,3374.0,0.0,77.0,0.0,,,,100.0,1417173120,342.14285714285717,7.428571428571429,2.3807959326804053,0.05433351713585987
2020-04-07,3374.0,0.0,77.0,0.0,,,,100.0,1417173120,342.14285714285717,7.428571428571429,2.3807959326804053,0.05433351713585987
2020-04-08,3374.0,0.0,77.0,0.0,,,,100.0,1417173120,342.14285714285717,7.428571428571429,2.3807959326804053,0.05433351713585987
2020-04-09,3374.0,0.0,77.0,0.0,,,,100.0,1417173120,342.14285714285717,7.428571428571429,2.3807959326804053,0.05433351713585987
2020-04-10,3374.0,0.0,77.0,0.0,,,,100.0,1417173120,342.14285714285717,7.428571428571429,2.3807959326804053,0.05433351713585987
2020-04-11,3374.0,0.0,77.0,0.0,,,,100.0,1417173120,342.14285714285717,7.428571428571429,2.3807959326804053,0.05433351713585987
2020-04-12,8356.0,4982.0,273.0,196.0,,,,100.0,1417173120,711.7142857142857,28.0,5.896245054379807,0.19263701529986682
2020-04-13,8356.0,0.0,273.0,0.0,,,,100.0,1417173120,711.7142857142857,28.0,5.896245054379807,0.19263701529986682
2020-04-14,8356.0,0.0,273.0,0.0,,,,100.0,1417173120,711.7142857142857,28.0,5.896245054379807,0.19263701529986682
2020-04-15,8356.0,0.0,273.0,0.0,,,,100.0,1417173120,711.7142857142857,28.0,5.896245054379807,0.19263701529986682
2020-04-16,8356.0,0.0,273.0,0.0,,,,100.0,1417173120,711.7142857142857,28.0,5.896245054379807,0.19263701529986682
2020-04-17,8356.0,0.0,273.0,0.0,,,,100.0,1417173120,711.7142857142857,28.0,5.896245054379807,0.19263701529986682
2020-04-18,8356.0,0.0,273.0,0.0,,,,100.0,1417173120,711.7142857142857,28.0,5.896245054379807,0.19263701529986682
2020-04-19,15712.0,7356.0,507.0,234.0,,,,100.0,1417173120,1050.857142857143,33.42857142857143,11.086860016086108,0.35775445698546693
2020-04-20,15712.0,0.0,507.0,0.0,,,,96.3,1417173120,1050.857142857143,33.42857142857143,11.086860016086108,0.35775445698546693
2020-04-21,15712.0,0.0,507.0,0.0,,,,96.3,1417173120,1050.857142857143,33.42857142857143,11.086860016086108,0.35775445698546693
2020-04-22,15712.0,0.0,507.0,0.0,,,,96.3,1417173120,1050.857142857143,33.42857142857143,11.086860016086108,0.35775445698546693
2020-04-23,15712.0,0.0,507.0,0.0,,,,96.3,1417173120,1050.857142857143,33.42857142857143,11.086860016086108,0.35775445698546693
2020-04-24,15712.0,0.0,507.0,0.0,,,,96.3,1417173120,1050.857142857143,33.42857142857143,11.086860016086108,0.35775445698546693
2020-04-25,15712.0,0.0,507.0,0.0,,,,96.3,1417173120,1050.857142857143,33.42857142857143,11.086860016086108,0.35775445698546693
2020-04-26,26496.0,10784.0,824.0,317.0,,,,96.3,1417173120,1540.5714285714287,45.285714285714285,18.696374935477184,0.5814391963629679
2020-04-27,26496.0,0.0,824.0,0.0,,,,96.3,1417173120,1540.5714285714287,45.285714285714285,18.696374935477184,0.5814391963629679
2020-04-28,26496.0,0.0,824.0,0.0,,,,96.3,1417173120,1540.5714285714287,45.285714285714285,18.696374935477184,0.5814391963629679
2020-04-29,26496.0,0.0,824.0,0.0,,,,96.3,1417173120,1540.5714285714287,45.285714285714285,18.696374935477184,0.5814391963629679
2020-04-30,26496.0,0.0,824.0,0.0,,,,96.3,1417173120,1540.5714285714287,45.285714285714285,18.696374935477184,0.5814391963629679
2020-05-01,26496.0,0.0,824.0,0.0,,,,96.3,1417173120,1540.5714285714287,45.285714285714285,18.696374935477184,0.5814391963629679
2020-05-02,26496.0,0.0,824.0,0.0,,,,96.3,1417173120,1540.5714285714287,45.285714285714285,18.696374935477184,0.5814391963629679
2020-05-03,39980.0,13484.0,1301.0,477.0,,,,96.3,1417173120,1926.2857142857142,68.14285714285714,28.211091105086723,0.9180247505682297
2020-05-04,39980.0,0.0,1301.0,0.0,,,,81.94,1417173120,1926.2857142857142,68.14285714285714,28.211091105086723,0.9180247505682297
2020-05-05,39980.0,0.0,1301.0,0.0,,,,81.94,1417173120,1926.2857142857142,68.14285714285714,28.211091105086723,0.9180247505682297
2020-05-06,39980.0,0.0,1301.0,0.0,,,,81.94,1417173120,1926.2857142857142,68.14285714285714,28.211091105086723,0.9180247505682297
2020-05-07,39980.0,0.0,1301.0,0.0,,,,81.94,1417173120,1926.2857142857142,68.14285714285714,28.211091105086723,0.9180247505682297
2020-05-08,39980.0,0.0,1301.0,0.0,,,,81.94,1417173120,1926.2857142857142,68.14285714285714,28.211091105086723,0.9180247505682297
2020-05-09,39980.0,0.0,1301.0,0.0,,,,81.94,1417173120,1926.2857142857142,68.14285714285714,28.211091105086723,0.9180247505682297
2020-05-10,62939.0,22959.0,2109.0,808.0,,,,81.94,1417173120,3279.8571428571427,115.42857142857143,44.41165240277772,1.4881738654484218
2020-05-11,62939.0,0.0,2109.0,0.0,,,,81.94,1417173120,3279.8571428571427,115.42857142857143,44.41165240277772,1.4881738654484218
2020-05-12,62939.0,0.0,2109.0,0.0,,,,81.94,1417173120,3279.8571428571427,115.42857142857143,44.41165240277772,1.4881738654484218
2020-05-13,62939.0,0.0,2109.0,0.0,,,,81.94,1417173120,3279.8571428571427,115.42857142857143,44.41165240277772,1.4881738654484218
2020-05-14,62939.0,0.0,2109.0,0.0,,,,81.94,1417173120,3279.8571428571427,115.42857142857143,44.41165240277772,1.4881738654484218
2020-05-15,62939.0,0.0,2109.0,0.0,,,,81.94,1417173120,3279.8571428571427,115.42857142857143,44.41165240277772,1.4881738654484218
2020-05-16,62939.0,0.0,2109.0,0.0,,,,81.94,1417173120,3279.8571428571427,115.42857142857143,44.41165240277772,1.4881738654484218
2020-05-17,90927.0,27988.0,2872.0,763.0,,,,81.94,1417173120,3998.285714285714,109.0,64.16082743652377,2.026569626158306
2020-05-18,90927.0,0.0,2872.0,0.0,,,,81.94,1417173120,3998.285714285714,109.0,64.16082743652377,2.026569626158306
2020-05-19,90927.0,0.0,2872.0,0.0,,,,81.94,1417173120,3998.285714285714,109.0,64.16082743652377,2.026569626158306
2020-05-20,90927.0,0.0,2872.0,0.0,,,,81.94,1417173120,3998.285714285714,109.0,64.16082743652377,2.026569626158306
2020-05-21,90927.0,0.0,2872.0,0.0,,,,81.94,1417173120,3998.285714285714,109.0,64.16082743652377,2.026569626158306
2020-05-22,90927.0,0.0,2872.0,0.0,,,,81.94,1417173120,3998.285714285714,109.0,64.16082743652377,2.026569626158306
2020-05-23,90927.0,0.0,2872.0,0.0,,,,81.94,1417173120,3998.285714285714,109.0,64.16082743652377,2.026569626158306
2020-05-24,131868.0,40941.0,3867.0,995.0,,,,81.94,1417173120,5848.714285714285,142.14285714285714,93.05002906066973,2.7286715683684433
2020-05-25,131868.0,0.0,3867.0,0.0,,,,81.94,1417173120,5848.714285714285,142.14285714285714,93.05002906066973,2.7286715683684433
2020-05-26,131868.0,0.0,3867.0,0.0,,,,81.94,1417173120,5848.714285714285,142.14285714285714,93.05002906066973,2.7286715683684433
2020-05-27,131868.0,0.0,3867.0,0.0,,,,81.94,1417173120,5848.714285714285,142.14285714285714,93.05002906066973,2.7286715683684433
2020-05-28,131868.0,0.0,3867.0,0.0,,,,81.94,1417173120,5848.714285714285,142.14285714285714,93.05002906066973,2.7286715683684433
2020-05-29,131868.0,0.0,3867.0,0.0,,,,81.94,1417173120,5848.714285714285,142.14285714285714,93.05002906066973,2.7286715683684433
2020-05-30,131868.0,0.0,3867.0,0.0,,,,81.94,1417173120,5848.714285714285,142.14285714285714,93.05002906066973,2.7286715683684433
2020-05-31,182143.0,50275.0,5164.0,1297.0,,,,81.94,1417173120,7182.142857142857,185.28571428571428,128.5255819698302,3.643873798565979
2020-06-01,182143.0,0.0,5164.0,0.0,,,,87.5,1417173120,7182.142857142857,185.28571428571428,128.5255819698302,3.643873798565979
2020-06-02,182143.0,0.0,5164.0,0.0,,,,87.5,1417173120,7182.142857142857,185.28571428571428,128.5255819698302,3.643873798565979
2020-06-03,182143.0,0.0,5164.0,0.0,,,,87.5,1417173120,7182.142857142857,185.28571428571428,128.5255819698302,3.643873798565979
2020-06-04,182143.0,0.0,5164.0,0.0,,,,87.5,1417173120,7182.142857142857,185.28571428571428,128.5255819698302,3.643873798565979
2020-06-05,182143.0,0.0,5164.0,0.0,,,,87.5,1417173120,7182.142857142857,185.28571428571428,128.5255819698302,3.643873798565979
2020-06-06,182143.0,0.0,5164.0,0.0,,,,87.5,1417173120,7182.142857142857,185.28571428571428,128.5255819698302,3.643873798565979
2020-06-07,246628.0,64485.0,6929.0,1765.0,,,,87.5,1417173120,9212.142857142857,252.14285714285714,174.02813849588114,4.889310912134715
2020-06-08,246628.0,0.0,6929.0,0.0,,,,87.5,1417173120,9212.142857142857,252.14285714285714,174.02813849588114,4.889310912134715
2020-06-09,246628.0,0.0,6929.0,0.0,,,,87.5,1417173120,9212.142857142857,252.14285714285714,174.02813849588114,4.889310912134715
2020-06-10,246628.0,0.0,6929.0,0.0,,,,87.5,1417173120,9212.142857142857,252.14285714285714,174.02813849588114,4.889310912134715
2020-06-11,246628.0,0.0,6929.0,0.0,,,,87.5,1417173120,9212.142857142857,252.14285714285714,174.02813849588114,4.889310912134715
2020-06-12,246628.0,0.0,6929.0,0.0,,,,87.5,1417173120,9212.142857142857,252.14285714285714,174.02813849588114,4.889310912134715
2020-06-13,246628.0,0.0,6929.0,0.0,,,,87.5,1417173120,9212.142857142857,252.14285714285714,174.02813849588114,4.889310912134715
2020-06-14,320922.0,74294.0,9195.0,2266.0,,,,87.5,1417173120,10613.42857142857,323.7142857142857,226.4522206009665,6.488268702132877
2020-06-15,320922.0,0.0,9195.0,0.0,,,,87.5,1417173120,10613.42857142857,323.7142857142857,226.4522206009665,6.488268702132877
2020-06-16,320922.0,0.0,9195.0,0.0,,,,87.5,1417173120,10613.42857142857,323.7142857142857,226.4522206009665,6.488268702132877
2020-06-17,320922.0,0.0,9195.0,0.0,,,,87.5,1417173120,10613.42857142857,323.7142857142857,226.4522206009665,6.488268702132877
2020-06-18,320922.0,0.0,9195.0,0.0,,,,87.5,1417173120,10613.42857142857,323.7142857142857,226.4522206009665,6.488268702132877
2020-06-19,320922.0,0.0,9195.0,0.0,,,,87.5,1417173120,10613.42857142857,323.7142857142857,226.4522206009665,6.488268702132877
2020-06-20,320922.0,0.0,9195.0,0.0,,,,87.5,1417173120,10613.42857142857,323.7142857142857,226.4522206009665,6.488268702132877
2020-06-21,410461.0,89539.0,13254.0,4059.0,,,,87.5,1417173120,12791.285714285714,579.8571428571429,289.6336334688595,9.352421248294633
2020-06-22,410461.0,0.0,13254.0,0.0,,,,87.5,1417173120,12791.285714285714,579.8571428571429,289.6336334688595,9.352421248294633
2020-06-23,410461.0,0.0,13254.0,0.0,,,,87.5,1417173120,12791.285714285714,579.8571428571429,289.6336334688595,9.352421248294633
2020-06-24,410461.0,0.0,13254.0,0.0,,,,87.5,1417173120,12791.285714285714,579.8571428571429,289.6336334688595,9.352421248294633
2020-06-25,410461.0,0.0,13254.0,0.0,,,,87.5,1417173120,12791.285714285714,579.8571428571429,289.6336334688595,9.352421248294633
2020-06-26,410461.0,0.0,13254.0,0.0,,,,87.5,1417173120,12791.285714285714,579.8571428571429,289.6336334688595,9.352421248294633
2020-06-27,410461.0,0.0,13254.0,0.0,,,,87.5,1417173120,12791.285714285714,579.8571428571429,289.6336334688595,9.352421248294633
2020-06-28,528859.0,118398.0,16095.0,2841.0,,,,87.5,1417173120,16914.0,405.85714285714283,373.17882518121706,11.35711634158006
2020-06-29,528859.0,0.0,16095.0,0.0,,,,87.5,1417173120,16914.0,405.85714285714283,373.17882518121706,11.35711634158006
2020-06-30,528859.0,0.0,16095.0,0.0,,,,87.5,1417173120,16914.0,405.85714285714283,373.17882518121706,11.35711634158006
2020-07-01,528859.0,0.0,16095.0,0.0,,,,87.5,1417173120,16914.0,405.85714285714283,373.17882518121706,11.35711634158006
2020-07-02,528859.0,0.0,16095.0,0.0,,,,87.5,1417173120,16914.0,405.85714285714283,373.17882518121706,11.35711634158006
2020-07-03,528859.0,0.0,16095.0,0.0,,,,87.5,1417173120,16914.0,405.85714285714283,373.17882518121706,11.35711634158006
2020-07-04,528859.0,0.0,16095.0,0.0,,,,87.5,1417173120,16914.0,405.85714285714283,373.17882518121706,11.35711634158006
2020-07-05,673165.0,144306.0,19268.0,3173.0,,,,87.5,1417173120,20615.14285714286,453.2857142857143,475.00548133455993,13.59608062563309
2020-07-06,673165.0,0.0,19268.0,0.0,,,,87.5,1417173120,20615.14285714286,453.2857142857143,475.00548133455993,13.59608062563309
2020-07-07,673165.0,0.0,19268.0,0.0,,,,87.5,1417173120,20615.14285714286,453.2857142857143,475.00548133455993,13.59608062563309
2020-07-08,673165.0,0.0,19268.0,0.0,,,,87.5,1417173120,20615.14285714286,453.2857142857143,475.00548133455993,13.59608062563309
2020-07-09,673165.0,0.0,19268.0,0.0,,,,87.5,1417173120,20615.14285714286,453.2857142857143,475.00548133455993,13.59608062563309
2020-07-10,673165.0,0.0,19268.0,0.0,,,,87.5,1417173120,20615.14285714286,453.2857142857143,475.00548133455993,13.59608062563309
2020-07-11,673165.0,0.0,19268.0,0.0,,,,87.5,1417173120,20615.14285714286,453.2857142857143,475.00548133455993,13.59608062563309
2020-07-12,849553.0,176388.0,22674.0,3406.0,,,,87.5,1417173120,25198.285714285714,486.57142857142856,599.470162121054,15.99945672127905
2020-07-13,849553.0,0.0,22674.0,0.0,,,,87.5,1417173120,25198.285714285714,486.57142857142856,599.470162121054,15.99945672127905
2020-07-14,849553.0,0.0,22674.0,0.0,,,,87.5,1417173120,25198.285714285714,486.57142857142856,599.470162121054,15.99945672127905
2020-07-15,849553.0,0.0,22674.0,0.0,,,,87.5,1417173120,25198.285714285714,486.57142857142856,599.470162121054,15.99945672127905
2020-07-16,849553.0,0.0,22674.0,0.0,,,,87.5,1417173120,25198.285714285714,486.57142857142856,599.470162121054,15.99945672127905
2020-07-17,849553.0,0.0,22674.0,0.0,,,,87.5,1417173120,25198.285714285714,486.57142857142856,599.470162121054,15.99945672127905
2020-07-18,849553.0,0.0,22674.0,0.0,,,,87.5,1417173120,25198.285714285714,486.57142857142856,599.470162121054,15.99945672127905
2020-07-19,1077618.0,228065.0,26816.0,4142.0,,,,87.5,1417173120,32580.714285714286,591.7142857142857,760.3996892066369,18.922176565132705
2020-07-20,1077618.0,0.0,26816.0,0.0,,,,87.5,1417173120,32580.714285714286,591.7142857142857,760.3996892066369,18.922176565132705
2020-07-21,1077618.0,0.0,26816.0,0.0,,,,87.5,1417173120,32580.714285714286,591.7142857142857,760.3996892066369,18.922176565132705
2020-07-22,1077618.0,0.0,26816.0,0.0,,,,87.5,1417173120,32580.714285714286,591.7142857142857,760.3996892066369,18.922176565132705
2020-07-23,1077618.0,0.0,26816.0,0.0,,,,87.5,1417173120,32580.714285714286,591.7142857142857,760.3996892066369,18.922176565132705
2020-07-24,1077618.0,0.0,26816.0,0.0,,,,87.5,1417173120,32580.714285714286,591.7142857142857,760.3996892066369,18.922176565132705
2020-07-25,1077618.0,0.0,26816.0,0.0,,,,87.5,1417173120,32580.714285714286,591.7142857142857,760.3996892066369,18.922176565132705
2020-07-26,1385522.0,307904.0,32063.0,5247.0,,,,87.5,1417173120,43986.28571428572,749.5714285714286,977.6660172611797,22.624617661390587
2020-07-27,1385522.0,0.0,32063.0,0.0,,,,87.5,1417173120,43986.28571428572,749.5714285714286,977.6660172611797,22.624617661390587
2020-07-28,1385522.0,0.0,32063.0,0.0,,,,87.5,1417173120,43986.28571428572,749.5714285714286,977.6660172611797,22.624617661390587
2020-07-29,1385522.0,0.0,32063.0,0.0,,,,87.5,1417173120,43986.28571428572,749.5714285714286,977.6660172611797,22.624617661390587
2020-07-30,1385522.0,0.0,32063.0,0.0,,,,87.5,1417173120,43986.28571428572,749.5714285714286,977.6660172611797,22.624617661390587
2020-07-31,1385522.0,0.0,32063.0,0.0,,,,87.5,1417173120,43986.28571428572,749.5714285714286,977.6660172611797,22.624617661390587
2020-08-01,1385522.0,0.0,32063.0,0.0,,,,85.65,1417173120,43986.28571428572,749.5714285714286,977.6660172611797,22.624617661390587
2020-08-02,1750723.0,365201.0,37364.0,5301.0,,,,85.65,1417173120,52171.57142857143,757.2857142857143,1235.3628327356364,26.365162782652835
2020-08-03,1750723.0,0.0,37364.0,0.0,,,,85.65,1417173120,52171.57142857143,757.2857142857143,1235.3628327356364,26.365162782652835
2020-08-04,1750723.0,0.0,37364.0,0.0,,,,85.65,1417173120,52171.57142857143,757.2857142857143,1235.3628327356364,26.365162782652835
2020-08-05,1750723.0,0.0,37364.0,0.0,,,,85.65,1417173120,52171.57142857143,757.2857142857143,1235.3628327356364,26.365162782652835
